name,profile,review_text,review_title,help_count,time_stamp,review_score,verified,product_name,product_link
bobbobwhite,https://www.amazon.com/gp/profile/amzn1.account.AG6UURUMLLZGQMWYHDGK62JYZLIA/ref=cm_cr_arp_d_pdp?ie=UTF8,"This is our 4th Keurig. Expect about 4-5 years life, and descale every 100 cups or so. I remove the unnecessary filter as those tend to cause operational problems later and aren't needed as the water we use is filtered. Machine works much better w/o them. They are a waste of money IMO if you use filtered water..",Love em,10,2018-02-03 00:00:00,5.0,True,Keurig K-Select Single Serve K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K-Select-Single-Strength-Control/dp/B074WH5S44/ref=sr_1_9?s=kitchen&ie=UTF8&qid=1536938460&sr=1-9&keywords=keurig+coffee+maker
Jesse Baynard,https://www.amazon.com/gp/profile/amzn1.account.AFCQNNJOMUNXO4NDZO6EPDIDBOKQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"I've tried to resist it, but I have to coincide, Keurig has won the coffee format wars. And while it still won't make espresso like my home Verisimo machine or like the Nespresso machine at work, there's something to be said about it's simplicity and it being the market leader. I can shop a huge variety of beans, blends, flavors and more from nearly any store... in fact some stores have a bigger K cup selection than bagged coffee. I also no longer have to plan ahead to get pods delivered and I can shop local sales to get the pods even cheaper. And the quality of the brew? Pretty good. I find the overall flavor a little weaker than compared to the same Starbucks blend in the Verisimo machine, but if I choose a smaller cup size or hit the strong button there's not enough of a difference to complain about, especially since the pods are cheaper for the Keurig.",Solid no-nonsense workhorse of a K-Cup machine,93,2017-09-24 00:00:00,4.0,False,Keurig K-Select Single Serve K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K-Select-Single-Strength-Control/dp/B074WH5S44/ref=sr_1_9?s=kitchen&ie=UTF8&qid=1536938460&sr=1-9&keywords=keurig+coffee+maker
Angel,https://www.amazon.com/gp/profile/amzn1.account.AFG5VLO4EAEVWKSYP7JITIZDFUJA/ref=cm_cr_arp_d_pdp?ie=UTF8,"I love this keurig k-select! It s a nice smaller, simple size and sleek looking. It works like a dream. I had a hard time finding a keurig that would brew off brand kcups and this one did the job. Had all the features I needed. I also love that you can use the refillable cartridge(sold separately) to use coffee grounds if needed. Water heats up quick, the tank is a little small but not that big of deal refilling and it keeps the machine small. Would definitely recommend. Doesn t have all the bells and whistles but it makes a nice cup of coffee.",A plus!! Love the Keurig K-select!!!,7,2018-02-12 00:00:00,5.0,True,Keurig K-Select Single Serve K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K-Select-Single-Strength-Control/dp/B074WH5S44/ref=sr_1_9?s=kitchen&ie=UTF8&qid=1536938460&sr=1-9&keywords=keurig+coffee+maker
jc,https://www.amazon.com/gp/profile/amzn1.account.AEMCFSF6UV5TUUTFRUHYKS5MNYPA/ref=cm_cr_arp_d_pdp?ie=UTF8,Waste of money.  Water arbitrarily pours out all over counter and floor when turned on and makes a mess.  Even unplugging does not stop water flow.  Used it for 3 months.  Piece of junk !!,Junk!!,8,2018-04-16 00:00:00,1.0,True,Keurig K-Select Single Serve K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K-Select-Single-Strength-Control/dp/B074WH5S44/ref=sr_1_9?s=kitchen&ie=UTF8&qid=1536938460&sr=1-9&keywords=keurig+coffee+maker
CB,https://www.amazon.com/gp/profile/amzn1.account.AE42LOLLRGLRP4SZRYABCVZ6P2UQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"I live alone, and I decided to get a Keurig for convenience.  I ordered, and the Keurig arrived promptly and in good shape.  It was easy to operate, instructions were clear.  I appreciated getting a small assortment of K cups, also.  The coffees themselves taste excellent.",Inconsistent amounts of coffee dispensed.,4,2018-02-26 00:00:00,4.0,True,Keurig K-Select Single Serve K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K-Select-Single-Strength-Control/dp/B074WH5S44/ref=sr_1_9?s=kitchen&ie=UTF8&qid=1536938460&sr=1-9&keywords=keurig+coffee+maker
Kelly Gravett,https://www.amazon.com/gp/profile/amzn1.account.AHMEAO7YVXZ7PEFVF2JNLSVBMM6Q/ref=cm_cr_arp_d_pdp?ie=UTF8,"I had my first Keurig for over 6 years before it recently bit the dust. I researched a new single server and read many reviews. I was reluctant to get this particular single-server based on the few reviews that mentioned problems with basic functions, however, every single server I researched had complaints about random malfunctions. When I received my new keurig I could tell as soon as I took it out of the box that it was made more cheaply than the original models. I have used it for my basic morning travel mug of coffee for 3 days now and I am about ready to throw it out the window. Today I had to restart it 10 times, no joke, (as it would start to heat the water and then  randomly shut off after 3 or 5 seconds) before it made one cup of coffee. Thankfully I was in the kitchen to quickly restart it each time, but this will never fly on a normal work week when I'm running around getting myself and 3 children ready for work/school day. It makes a decent cup of coffee once it FINALLY produces one, but who has time for this. I expect more from a $100+ coffee maker. What is Amazon or Keurig doing to make this right for their customers?",Disappointing product,11,2018-03-03 00:00:00,1.0,True,Keurig K-Select Single Serve K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K-Select-Single-Strength-Control/dp/B074WH5S44/ref=sr_1_9?s=kitchen&ie=UTF8&qid=1536938460&sr=1-9&keywords=keurig+coffee+maker
Laurie Jo,https://www.amazon.com/gp/profile/amzn1.account.AF3RMIQLMYIUNULULMC5TFHVOI7Q/ref=cm_cr_arp_d_pdp?ie=UTF8,"Pay more money for a better Keurig, or better yet.....buy Cuisinart.  They make a better product.  This machine is useless.","Pay more money for a better Keurig, or better yet",6,2018-04-13 00:00:00,1.0,True,Keurig K-Select Single Serve K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K-Select-Single-Strength-Control/dp/B074WH5S44/ref=sr_1_9?s=kitchen&ie=UTF8&qid=1536938460&sr=1-9&keywords=keurig+coffee+maker
Jennifer,https://www.amazon.com/gp/profile/amzn1.account.AG6SJDTHGOP4N566EQHM23G4MCOA/ref=cm_cr_arp_d_pdp?ie=UTF8,"The performance of this product doesn't live up to its looks, or to the performance of older Keurig models either. It feels lightweight and flimsy compared to my previous unit, which would be okay if it worked as well... except it doesn't. The unit turns itself off at random, heats water slowly, and makes coffee at a snail's pace. I used to be able to brew a cup while feeding the dogs and it would be ready when I was done. Now I have to hang around waiting... and that's assuming that the machine didn't decide to turn itself off in the middle of the night so that I have to wait for it to heat up first. (Yes, I followed the instructions to turn off the ""Auto Off"" feature.) Overall a bad purchase. I'm going to return it and see if there is another model that still has the original build quality and performance.",Looks Way Better than It Works,3,2018-05-13 00:00:00,2.0,True,Keurig K-Select Single Serve K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K-Select-Single-Strength-Control/dp/B074WH5S44/ref=sr_1_9?s=kitchen&ie=UTF8&qid=1536938460&sr=1-9&keywords=keurig+coffee+maker
Steelermaven,https://www.amazon.com/gp/profile/amzn1.account.AHAKNFQCPUW2LHZPV27CUJ7VK2EA/ref=cm_cr_arp_d_pdp?ie=UTF8,"I have had a Keurig for many years. My first one lasted a good 6 years, my second 3 years , my third one year ( digital display got funky, tried multiple fixes when I could get the screen to work enough for me to turn the machine on) and now my fourt arrived the other day. It s white, which I wanted for my kitchen, it doesn t have the digital, which I hope will make it work longer BUT it is SOOO cheaply made. The plastic is  frail , the drip plate should have had a stainless top so coffe stains can be removed, and , well Keurig  is just not producing a quality product any longer. I m keeping it only because I have all the k- cups and I need a coffee maker. I plan on researching alternatives for the future.","Ok, It s White But...",2,2018-05-01 00:00:00,2.0,True,Keurig K-Select Single Serve K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K-Select-Single-Strength-Control/dp/B074WH5S44/ref=sr_1_9?s=kitchen&ie=UTF8&qid=1536938460&sr=1-9&keywords=keurig+coffee+maker
Pen Name,https://www.amazon.com/gp/profile/amzn1.account.AEA32EW6KICZIOFPAVRWCWNBCEKQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"I love the product since my sister and my mom has it and I like the how easy is to make my coffee. However, I am very disappointed since I find my self is struggling with it. Many times during the day I press the button and choose the Brewing size, and I walk away thinking that when I come back I will have a fresh cup of coffee, but not at all. Looks like is going to start brewing after he hits the water, but instead it turns off, and I found my self doing this over and over again. I thought it was normal, but my sister, and my mom told me that it is not normal at all. Since I got it back on December I am out of luck I guess. So sad that is not working how is supposed to work since day one. I don't know what to do at this point.",I love the product since my sister and my mom has ...,2,2018-04-04 00:00:00,2.0,True,Keurig K-Select Single Serve K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K-Select-Single-Strength-Control/dp/B074WH5S44/ref=sr_1_9?s=kitchen&ie=UTF8&qid=1536938460&sr=1-9&keywords=keurig+coffee+maker
LEJ,https://www.amazon.com/gp/profile/amzn1.account.AGEDJFJ6BQJEJ3DQOKAHUNOPURLQ/ref=cm_cr_arp_d_pdp?ie=UTF8,I wanted a simple coffee maker that let me have options and the Keurig K-Select fits the bill. You can brew different amounts quickly and the large water reservoir means refilling less time. I purchased the re-useable K-cups (no need to destroy the environment for my caffeine fix) right here on Amazon. And I purchase any coffee I want and save money. Highly recommend.,A solid Keurig coffee maker,3,2018-03-27 00:00:00,5.0,True,Keurig K-Select Single Serve K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K-Select-Single-Strength-Control/dp/B074WH5S44/ref=sr_1_9?s=kitchen&ie=UTF8&qid=1536938460&sr=1-9&keywords=keurig+coffee+maker
Margaret,https://www.amazon.com/gp/profile/amzn1.account.AEOQPRGQB2ZI6247LULEZWMXFKVA/ref=cm_cr_arp_d_pdp?ie=UTF8,I liked the cup size selections.  This coffee maker only works when it wants to. We often have to try multiple times to get it to make a cup of coffee.,I liked the cup size selections,6,2018-01-25 00:00:00,1.0,True,Keurig K-Select Single Serve K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K-Select-Single-Strength-Control/dp/B074WH5S44/ref=sr_1_9?s=kitchen&ie=UTF8&qid=1536938460&sr=1-9&keywords=keurig+coffee+maker
Julia,https://www.amazon.com/gp/profile/amzn1.account.AGQNW6VLSB5J6ZVRFUJD5OXULBWA/ref=cm_cr_arp_d_pdp?ie=UTF8,"As far as functioning, it does function as designed.  However, if you want a STRONG cup of coffee that you can actually taste, the only way to approximate that is to press the button for extra strong, and then the button for the smallest cup, so you don't get the water going through to the last watery bit, and I was having to do two keurig cups this way to fill one decent mug.  Once you go through that to get a single cup to start your morning, you've baby sat this machine for the same amount of minutes it would have taken to simply make a pot of coffee with a regular drip coffee maker, but with a drip coffee maker you aren't babysitting it, you can walk away and come back and have a strong pot ready to pour into your cup.  I'm selling my Keurig on craigslist after a month of giving it its best shot - it's too big and cumbersome to package up and return.  Now I've got a simple but nice little drip maker and I can get a proper strong cup of coffee - the strongest Kuerig can manage by above method was still very unsatisfying to someone who prefers true strong coffee.  Keurig is really only good if you enjoy moderate regular coffee, one cup here and there, at random times. Certainly not two at once like I was doing, nor stronger brews. I am sure that the people who prefer genuinely strong coffee like I do are only a fraction of the market, and I'm not passing any moral judgments on those who like a more moderate cup, nor am I defending my preference for stronger, but I will say that I'm not simply trying to make a Keurig produce espresso - I just want strong coffee.  If a drip maker can do it, it's not too much to ask.","Brew is too weak, size is too big, requires too much effort to get one big strong-ish cup of coffee.",,2018-03-31 00:00:00,2.0,True,Keurig K-Select Single Serve K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K-Select-Single-Strength-Control/dp/B074WH5S44/ref=sr_1_9?s=kitchen&ie=UTF8&qid=1536938460&sr=1-9&keywords=keurig+coffee+maker
Lilly,https://www.amazon.com/gp/profile/amzn1.account.AG5UHUK5ZKTWJD3RM3REKYMYVIEA/ref=cm_cr_arp_d_pdp?ie=UTF8,"The color is beautiful. Just as shown on pic. The water-reservoir tank is cheap plastic and with the lid it's a very flimsy combo. Always afraid I break it bumping into it with my Brita -filter-pitcher. It heats up the water pretty quick and gets your coffee very quick out. I can't say how nice it works with k-cups, cause we use our own coffee - but it's pretty messy with those reusable k-cups. I open the top part, place my reusable k-cups in it, it fills my mug pretty quick with my delicious coffee  but as soon as I open the top again, coffee left overs pour out on countertop in front of the machine. Guess it's really only made for the original k-cups.",It's ok,,2018-07-08 00:00:00,3.0,True,Keurig K-Select Single Serve K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K-Select-Single-Strength-Control/dp/B074WH5S44/ref=sr_1_9?s=kitchen&ie=UTF8&qid=1536938460&sr=1-9&keywords=keurig+coffee+maker
Justin,https://www.amazon.com/gp/profile/amzn1.account.AH7FADOUGZ6BDSIL3XBP7NSEHHJQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"Pretty simple machine, bought it for moms for mother s day and she loves it. It s straight forward with pictures on the buttons to show what they do. Warms up fast and makes a solid cup of coffee. Only issue I have with these machines is that it always only fills the coffee cup up half way. No matter what size cup I use....... now we gotta press the button twice and the coffee gets a bit of a watered down taste which isn t so great.",Great bamebrand,2,2018-05-15 00:00:00,3.0,True,Keurig K-Select Single Serve K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K-Select-Single-Strength-Control/dp/B074WH5S44/ref=sr_1_9?s=kitchen&ie=UTF8&qid=1536938460&sr=1-9&keywords=keurig+coffee+maker
JC,https://www.amazon.com/gp/profile/amzn1.account.AHPKG2BUGC6TCLHMZSV4YMT66KIQ/ref=cm_cr_arp_d_pdp?ie=UTF8,I had plodded along with a single serve Keurig for years and finally decided to buy one that would make more cups of coffee without doing a whole,Works well,3,2018-03-25 00:00:00,5.0,True,Keurig K-Select Single Serve K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K-Select-Single-Strength-Control/dp/B074WH5S44/ref=sr_1_9?s=kitchen&ie=UTF8&qid=1536938460&sr=1-9&keywords=keurig+coffee+maker
AZC,https://www.amazon.com/gp/profile/amzn1.account.AGLDTLJ65CDWVXH2VYLXMHIAEKJA/ref=cm_cr_arp_d_pdp?ie=UTF8,"3/1/18 update: Now that I've used this for a few weeks, I wish the water cover was connected to the unit like all our others. It is an odd shape in the first place and it has flown out of mine and my daughter's hands because of the awewardness and it's not connected to the base. I'm thinking of putting a piece of clear shipping tape on it to save us from chasing it. lol It's in my home office where most people don't go, so I'll likely do that over the weekend.its annoying and when you set it on top of the machine that's not flat, it slides off. Not a good design overall for such a name brand, although the coffee is delicious, hot and it's fast.","Works, hot drinks, water reservoir lid detached",,2018-02-25 00:00:00,4.0,True,Keurig K-Select Single Serve K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K-Select-Single-Strength-Control/dp/B074WH5S44/ref=sr_1_9?s=kitchen&ie=UTF8&qid=1536938460&sr=1-9&keywords=keurig+coffee+maker
Tom L.,https://www.amazon.com/gp/profile/amzn1.account.AEHBTOMIV2FTGZSOV3XLDIC235PQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"My wife and I finally caved to convenience and bought this Keurig for ourselves. It works very well.  The best part is the freshness and perfect serving temperature of the coffee (or tea) on demand.  The only downside may be the slight guilt associated with the resulting waste stream of K-cups. We are trying a variety of K-cup brands to see what best suits our tastes. Don't be surprised by the fact that some brands are pretty forgettable.  Just try some others.  We picked this model because it had a button to choose a stronger flavor setting. That seems to work pretty well, just by slowing the flow of hot water into the K-cup to provide a bit longer ""dwell"" on the grounds.  Glad we selected that feature. We have also used some generic ""solo pods"" available on Amazon that work well for both coffee and tea.",Functions reliably and can make decent coffee.,,2018-02-21 00:00:00,4.0,True,Keurig K-Select Single Serve K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K-Select-Single-Strength-Control/dp/B074WH5S44/ref=sr_1_9?s=kitchen&ie=UTF8&qid=1536938460&sr=1-9&keywords=keurig+coffee+maker
J. Sands,https://www.amazon.com/gp/profile/amzn1.account.AFOPKCVK2SG2HY5UIN53IZT7ZTCA/ref=cm_cr_arp_d_pdp?ie=UTF8,"I live alone so I've always used the Keurig MINI, and loved it. But when I'm entertaining, it was frustrating to have to keep filling the tank between each brew. So I bought the K-Select, thinking it would solve that problem...which it did.  But I assumed that once my company left and I was back to being alone again, I'd be able to completely empty the tank and just add 8-10 oz of water when I want a cup off coffee. Not so. You can only empty the clear plastic tank (on the left side of the machine). But there's still water inside the right tank, and you can't empty that. Which means that there's water sitting in there...getting stagnant, growing bacteria and God knows what else. Yes, I'm a bit OCD when it comes to microbiology. But I don't like to drink water that's been sitting around for days, even if it's being ""boiled"".  I can only hope that bacteria are being destroyed, but who knows. I guess this machine would be fine if there were multiple coffee drinkers living in a house and the water was continually being circulated and replenished. But I wouldn't recommend it for circumstances like mine.",Not good if you only drink one cup of coffee a day,7,2018-01-16 00:00:00,3.0,True,Keurig K-Select Single Serve K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K-Select-Single-Strength-Control/dp/B074WH5S44/ref=sr_1_9?s=kitchen&ie=UTF8&qid=1536938460&sr=1-9&keywords=keurig+coffee+maker
dgw,https://www.amazon.com/gp/profile/amzn1.account.AFESPPAYPSWNNTUUUBLOCCSUS23A/ref=cm_cr_arp_d_pdp?ie=UTF8,"Everything about his model brewer from Keurig turns me off.  It feels cheap, very thin and light material.  Every time I go to remove a pod after brewing, the pod holder dislodges itself from the brewer.  Out of the first several cups we made, water came pouring out over the front of the machine.  Now I seem to be getting a lot of grounds in my coffee.  Should have spent a little more money and purchased the higher priced unit.  The model we had for four or five years that just died, they don't make it anymore - Go Figure.  Probably will always buy Keurig brewers, just purchased the wrong model.",Spend a few bucks more...,,2018-05-29 00:00:00,2.0,True,Keurig K-Select Single Serve K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K-Select-Single-Strength-Control/dp/B074WH5S44/ref=sr_1_9?s=kitchen&ie=UTF8&qid=1536938460&sr=1-9&keywords=keurig+coffee+maker
Amazon Customer,https://www.amazon.com/gp/profile/amzn1.account.AEUOC2B4YFCE6TMCTPTONNK62Z3Q/ref=cm_cr_arp_d_pdp?ie=UTF8,"I have been a Keurig user for 6 years. Sad to say my original Keurig stopped working. I know. I know all about the cleaning, paper clip etc. I did it. The machine was done. I did not want the 2.0 Keurig because of the proprietary cups it required. I like Crazy Cups I order from Amazon, and others. So I ordered the K-Select. Couldn t believe how light in weight it was. When I threw out the old one it was so much heavier. The K-Select is made of cheap plastic and it looks it too. No metal plate where the cup sits. Only plastic. So ugly. It also doesn t have the light in the water tank that looks chic on the counter. But it was reasonably priced. I should have splurged on the 2.0 I guess. But it makes a great tasting cup of coffee. Love the strong button. While it looks cheap, right now it does make great coffee. So I will use it until it breaks, which likely won t be 6 years like my last Keurig, based on the cheap plastic and light weight of the machine.",Cheap plastic but great coffee,7,2018-01-17 00:00:00,3.0,True,Keurig K-Select Single Serve K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K-Select-Single-Strength-Control/dp/B074WH5S44/ref=sr_1_9?s=kitchen&ie=UTF8&qid=1536938460&sr=1-9&keywords=keurig+coffee+maker
JOY,https://www.amazon.com/gp/profile/amzn1.account.AFW3RGZHHTKX3N226FCIHDTUYOPA/ref=cm_cr_arp_d_pdp?ie=UTF8,"I sent it back. For me, it was just too weak of a coffee. I tried many kinds of pods and the kind you fill up yourself. Even though I used the strong brew and tried all the serving sizes it was too weak for me. I wanted it to make fast iced coffee so this would not work. My mother has a different Keri s and I liked hers and gave this a try. It is fast and so convenient. If you prefer weak coffee, you may love this.",Very weak coffee,2,2018-01-24 00:00:00,2.0,True,Keurig K-Select Single Serve K-Cup Pod Coffee Maker,https://www.amazon.com/Keurig-K-Select-Single-Strength-Control/dp/B074WH5S44/ref=sr_1_9?s=kitchen&ie=UTF8&qid=1536938460&sr=1-9&keywords=keurig+coffee+maker
