name,profile,review_text,review_title,help_count,time_stamp,review_score,verified,product_name,product_link
Rfeew,https://www.amazon.com/gp/profile/amzn1.account.AFATXJMIQ2AMGY5MR5XTTEPDFCYA/ref=cm_cr_arp_d_pdp?ie=UTF8,"We have had this for over a month and are enjoying it. We did find that even with a solo-clip/k-cup hack, not all brands of coffee pods work well with this machine. Someone had gifted us with a sample pack of k-cups just before our old Keurig quit working and we found we had to cut open some of the pods and use the my k-cup in order to brew them as the k-cups they came packaged in were too ""pressurized"" and would cause the machine to kick the clean needle message EVERY time we tried to brew one. Other than that, this has worked pretty well so far and will update in time if things change.",this has worked pretty well so far and will update in time if ...,38,2016-09-03 00:00:00,4.0,True," Keurig K250 Single Serve, K-Cup Pod Coffee Maker with Strength Control",https://www.amazon.com/Keurig-Single-Coffee-Strength-Control/dp/B018UQ5BJK/ref=sr_1_7?s=kitchen&ie=UTF8&qid=1536938460&sr=1-7&keywords=keurig+coffee+maker
Chris Babin,https://www.amazon.com/gp/profile/amzn1.account.AGLCKV64APQ5JDANV5FTEYNJBRJA/ref=cm_cr_arp_d_pdp?ie=UTF8,"I have been a long time Keurig user, but this was my first experience with a Keurig 2.0 machine. I had a terrible experience with the K250. Of course, I could use my old reusable coffee filter, so I had to buy a new one. From day one, I got coffee grounds in every cup. I never had this problem with the older unit. Going to a courser grind did help with this problem, but it never completely went away. Then, after only 4 months of use, I started getting only a half cup of coffee. I tried everything recommended online (running cleaning cycles, using the needle cleaning tool, descaling, etc) and could not solve the problem. I gave up in frustration.",Really Bad Experience,10,2017-09-29 00:00:00,1.0,True," Keurig K250 Single Serve, K-Cup Pod Coffee Maker with Strength Control",https://www.amazon.com/Keurig-Single-Coffee-Strength-Control/dp/B018UQ5BJK/ref=sr_1_7?s=kitchen&ie=UTF8&qid=1536938460&sr=1-7&keywords=keurig+coffee+maker
Anthony Pegram,https://www.amazon.com/gp/profile/amzn1.account.AH4VWBTJFSNGMDXAP4YWQNYJU4WA/ref=cm_cr_arp_d_pdp?ie=UTF8,"I tried to like this product, but I just can't. K-Cups are as bad as advertised, but I also bought the refillable K-cup from Keurig. This produced a decent cup of coffee, but the last few sips contained grit, so you would basically need to avoid drinking to the bottom of your mug. It also doesn't produce a hot enough brew, the first sip is as if you've already left your mug sitting for a few minutes.",Not worth it,6,2018-01-02 00:00:00,1.0,True," Keurig K250 Single Serve, K-Cup Pod Coffee Maker with Strength Control",https://www.amazon.com/Keurig-Single-Coffee-Strength-Control/dp/B018UQ5BJK/ref=sr_1_7?s=kitchen&ie=UTF8&qid=1536938460&sr=1-7&keywords=keurig+coffee+maker
K. Hayson,https://www.amazon.com/gp/profile/amzn1.account.AERIWJQYAMOE5EVIQRHFAKE4EN6A/ref=cm_cr_arp_d_pdp?ie=UTF8,Nice coffee brewer. The color is perfect. The reason I gave this product only three stars is because you cannot use any other kind of KCup except the Keurig brand. I like the Costco brand and it's much cheaper but it apparently clogs the brewing needle that punctures the kcup. Very disappointed. This is the message I get when using another brand.,Can only use Keurig brand.,38,2017-07-06 00:00:00,3.0,True," Keurig K250 Single Serve, K-Cup Pod Coffee Maker with Strength Control",https://www.amazon.com/Keurig-Single-Coffee-Strength-Control/dp/B018UQ5BJK/ref=sr_1_7?s=kitchen&ie=UTF8&qid=1536938460&sr=1-7&keywords=keurig+coffee+maker
william,https://www.amazon.com/gp/profile/amzn1.account.AFRZ4R4KWONTE7BQ5LFPYF3BKZSQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"If I could vote zero stars, I would have. I wish I had read all the negative reviews before purchasing this expensive piece of crap. I have a larger, commercial size Keurig at home that works great - never had any issues. I bought this one for my office. After only using it twice, it needed maintenance. After messing with it, got it working - then maybe after 2 more cups, broke again. Constantly stops working, stating ""water under pressure"". Another time, I turned it on and it automatically started filling when I did not even put anything in it - and would not stop until the water reservoir was empty. I've cleaned it numerous times despite only using it maybe 10x.  If I have to perform maintenance on something literally every other time I use it, forget about it. I've discovered the problems I've had are very common with this model. DO NOT BUY THE 2.0!!!!!!!",DON'T BUY THE 2.0!!!!!!,14,2017-08-16 00:00:00,1.0,True," Keurig K250 Single Serve, K-Cup Pod Coffee Maker with Strength Control",https://www.amazon.com/Keurig-Single-Coffee-Strength-Control/dp/B018UQ5BJK/ref=sr_1_7?s=kitchen&ie=UTF8&qid=1536938460&sr=1-7&keywords=keurig+coffee+maker
Millie Bennett,https://www.amazon.com/gp/profile/amzn1.account.AHZB7QW55JRVJZAJVT4ONH7LG2UA/ref=cm_cr_arp_d_pdp?ie=UTF8,"My biggest complaint is I have to repeatedly respond to the query ""would you like to dispense hot water"" each time I want a new cup.  WTF?  If I didn't want a hot drink why would I be using a Keurig!?!?  My other big complaint is that the machine seems to require a Keurig carafe in order to brew a carafe.  I had intended to use this Keurig with my own tea pot and find it incredibly mean to force me to spend the additional 30 bucks for the Keurig carafe.  I get that it is a marketing strategy but these machines are not cheap and so unlike printers Keurig should not be trying to make extra money on accessories like this.  I do not recommend buying this machine if you want to do anything other than make one single cup of coffee using all of the required Keurig accessories.",Of course I want to dispense hot water!,11,2018-01-07 00:00:00,2.0,True," Keurig K250 Single Serve, K-Cup Pod Coffee Maker with Strength Control",https://www.amazon.com/Keurig-Single-Coffee-Strength-Control/dp/B018UQ5BJK/ref=sr_1_7?s=kitchen&ie=UTF8&qid=1536938460&sr=1-7&keywords=keurig+coffee+maker
spie,https://www.amazon.com/gp/profile/amzn1.account.AFHKPV5ZAELCJZHOPF2M65URHGWQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"This coffee maker works perfectly for me because I am a one cup a day single person (which means that I don't have to fill up the tank every day).I do wish I had picked one that made more than 10 oz, but realistically I probably don't need  more coffee than that. It was a little bigger than I thought it would be, but that's ok too. I love this color. It's a mix of gray and purple which are my two favorite colors. Overall I have no complaints.",I love this color,8,2017-02-25 00:00:00,4.0,True," Keurig K250 Single Serve, K-Cup Pod Coffee Maker with Strength Control",https://www.amazon.com/Keurig-Single-Coffee-Strength-Control/dp/B018UQ5BJK/ref=sr_1_7?s=kitchen&ie=UTF8&qid=1536938460&sr=1-7&keywords=keurig+coffee+maker
rabbitrabbit,https://www.amazon.com/gp/profile/amzn1.account.AFO2ZJJ2XLFS425LMORI2YAJ3FFQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"We love our new Keurig. I had always thought they were just kind of a kitschy thing and wasn't interested in owning one, but when my friend introduced me to hers, I was sold. It's so fast and easy to get a fresh cup ready. It takes maybe a minute tops, so it's perfect if you're on your way out the door and need a beverage fast. I was sure the coffee couldn't taste as good as when I grind my own beans and make an entire pot, but I was wrong. And this way, I'm wasting less precious life elixir because often, a portion of the pot would have to get dumped out. I don't have a pot of coffee sitting on a burner, turning into gross-tasting sludge anymore.",Our favorite new kitchen gadget,9,2018-02-26 00:00:00,5.0,True," Keurig K250 Single Serve, K-Cup Pod Coffee Maker with Strength Control",https://www.amazon.com/Keurig-Single-Coffee-Strength-Control/dp/B018UQ5BJK/ref=sr_1_7?s=kitchen&ie=UTF8&qid=1536938460&sr=1-7&keywords=keurig+coffee+maker
Patriot1776,https://www.amazon.com/gp/profile/amzn1.account.AHV7AMUF7EFJ5DBJITTMDBNYJCLQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"Total piece of junk. This is the fourth (seriously) Keurig we have purchased this year. The first two we got from Costco. When the first one futzed out after barely a month, we thought it was just a fluke & that we had been unfortunate enough to get a lemon. We returned it and bought another one (same model, as it was the only Keurig they were selling at the time). That one also developed problems after just a few weeks. It started randomly spewing water even when we weren't doing anything with the machine. It would just spontaneously start up. So, we returned that one as well & got our money back.",Total piece of junk,2,2018-06-23 00:00:00,1.0,True," Keurig K250 Single Serve, K-Cup Pod Coffee Maker with Strength Control",https://www.amazon.com/Keurig-Single-Coffee-Strength-Control/dp/B018UQ5BJK/ref=sr_1_7?s=kitchen&ie=UTF8&qid=1536938460&sr=1-7&keywords=keurig+coffee+maker
Wrekker26,https://www.amazon.com/gp/profile/amzn1.account.AHKTJDESPDNT4MJZU3MB5XC2VDXQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"I have previously owned two older model Keurig units.  All new Keurig machines have a plastic smell/taste from the manufacturing process.  I guess Keurig can't afford to spend a little extra money on cleaning parts before they are assembled.  The problem is the plastic taste leeches into the coffee.  I have thoroughly washed and soaked the removable parts in warm soapy water, run about 50 10 oz servings of water through the machine, as well as as run white vinegar through the machine to try and remove the taste. All told, I have probably spent about 7 hours working on this brewer to remove this disgusting and off putting flavor from my coffee to no avail.  I suspect the fact that the internal tank and the dispensing line from the tank to the K-cup holder are the culprits, but you cannot remove them for cleaning, so your only alternative is to run water through the machine 10 oz at a time in hopes that it will eventually remove the terrible (and probably toxic) plastic taste. I personally will be returning this product and looking for other products.",Purchase only if you like the taste of plastic and aggravation,2,2018-08-20 00:00:00,1.0,True," Keurig K250 Single Serve, K-Cup Pod Coffee Maker with Strength Control",https://www.amazon.com/Keurig-Single-Coffee-Strength-Control/dp/B018UQ5BJK/ref=sr_1_7?s=kitchen&ie=UTF8&qid=1536938460&sr=1-7&keywords=keurig+coffee+maker
S. Martin,https://www.amazon.com/gp/profile/amzn1.account.AFGFTR6PHNWIH2LPHXMFF6K3MM5A/ref=cm_cr_arp_d_pdp?ie=UTF8,"Admittedly, I just got this Keurig K250 - but I will update if needed.",Love It!!,,2018-06-05 00:00:00,5.0,True," Keurig K250 Single Serve, K-Cup Pod Coffee Maker with Strength Control",https://www.amazon.com/Keurig-Single-Coffee-Strength-Control/dp/B018UQ5BJK/ref=sr_1_7?s=kitchen&ie=UTF8&qid=1536938460&sr=1-7&keywords=keurig+coffee+maker
Linda S. Sandlin,https://www.amazon.com/gp/profile/amzn1.account.AE6SMAVXAFWZ66GUDNMA6Y2QGHNQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"Received this brewer and, right out of the box, it didn't work.  Keurig is replacing it and that's good but such a hassle, have to wait again for next one to be delivered and hope it works.  I like the Keurig concept for sure but this is the second one with purchased with problems.",Keurig is replacing it and that's good but such a hassle,26,2016-09-29 00:00:00,1.0,True," Keurig K250 Single Serve, K-Cup Pod Coffee Maker with Strength Control",https://www.amazon.com/Keurig-Single-Coffee-Strength-Control/dp/B018UQ5BJK/ref=sr_1_7?s=kitchen&ie=UTF8&qid=1536938460&sr=1-7&keywords=keurig+coffee+maker
Daisy,https://www.amazon.com/gp/profile/amzn1.account.AEERJ6XTJFAM3LVIEX5GWJSO6SUA/ref=cm_cr_arp_d_pdp?ie=UTF8,Just ok. Wish I would of went with the cheaper one.  This one is very picky and won t use a pod unless it is Keurig.  Seems to take longer to warm up then my last cheaper one.  Also the water container is smaller.,Just ok. Wish I would of went with the ...,5,2017-11-09 00:00:00,2.0,True," Keurig K250 Single Serve, K-Cup Pod Coffee Maker with Strength Control",https://www.amazon.com/Keurig-Single-Coffee-Strength-Control/dp/B018UQ5BJK/ref=sr_1_7?s=kitchen&ie=UTF8&qid=1536938460&sr=1-7&keywords=keurig+coffee+maker
AKN,https://www.amazon.com/gp/profile/amzn1.account.AEYSOUL3X42LVYQSZ2N3YSR4SNLA/ref=cm_cr_arp_d_pdp?ie=UTF8,"This is my first Keurig coffee maker.  I love it.  I've used them before and I was always impressed with them.  This one is a nice compact size with just the basic functions, including making three different sizes of cups of coffee, carafe, or large travel mug size.  This also has a strong setting for an extra strong brew.",Perfect little Keurig,,2018-02-09 00:00:00,5.0,True," Keurig K250 Single Serve, K-Cup Pod Coffee Maker with Strength Control",https://www.amazon.com/Keurig-Single-Coffee-Strength-Control/dp/B018UQ5BJK/ref=sr_1_7?s=kitchen&ie=UTF8&qid=1536938460&sr=1-7&keywords=keurig+coffee+maker
Sandra L. Ober,https://www.amazon.com/gp/profile/amzn1.account.AHMWLFMJFBG7DGI4FKBPHSHKIV3Q/ref=cm_cr_arp_d_pdp?ie=UTF8,"I really like this machine, I love the beige color as it matches with my new kitchen.  The water tank is a decent size, a little larger would have been even better.  I just wish Keurig wasn't so money-grabbing so that you had to use their k-cups.  I would have purchased a different brand if I found one I liked at much as this one.","Nice Machine, Love the Color",5,2017-04-11 00:00:00,4.0,True," Keurig K250 Single Serve, K-Cup Pod Coffee Maker with Strength Control",https://www.amazon.com/Keurig-Single-Coffee-Strength-Control/dp/B018UQ5BJK/ref=sr_1_7?s=kitchen&ie=UTF8&qid=1536938460&sr=1-7&keywords=keurig+coffee+maker
Aly B,https://www.amazon.com/gp/profile/amzn1.account.AGYLPDNMXYFZ6O3462NYJPLBAHMA/ref=cm_cr_arp_d_pdp?ie=UTF8,"This machine will fail you.  Bought in June, 2017 and it died the day before Christmas 6 months later.  When it ran it was a good machine but for the price I paid and the care that I gave it this should not have happened.  Granted this is not the big Keurig but for a large corporation to sell this machine for almost $100 and it completely dies inside of a year is bad manufacturing.  They wanted for me to ship to them and then ship back for what I bought another machine made by Hamilton Beach cost in total.  The HB takes 30 sec more time to brew but tbh I really love the setup more.  Way more space to put larger mugs and the baskets for pods or your own ground roast is so much simpler. I'm actually much happier with this machine just wish I hadn't wasted the money on the Keurig. Can't speak for it's longevity yet but I know I won't have to spend so much in upkeep as with the Keurig products they specify must be used to clean their machines.  Too much upkeep and too much money. Good buy Keurig.",When it ran it was a good machine but for the price I paid and the ...,2,2018-01-09 00:00:00,1.0,True," Keurig K250 Single Serve, K-Cup Pod Coffee Maker with Strength Control",https://www.amazon.com/Keurig-Single-Coffee-Strength-Control/dp/B018UQ5BJK/ref=sr_1_7?s=kitchen&ie=UTF8&qid=1536938460&sr=1-7&keywords=keurig+coffee+maker
Tammy N.,https://www.amazon.com/gp/profile/amzn1.account.AFMSRCDOB24YLYOGGBGEYK4BONSQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"I previously owned a Keurig 2.0 that I bought in 2015 at Walmart. I was very happy with that machine, right up to the point that it died a week ago.  I decided to go with the K250 on Amazon because it was smaller and would take up less counter space.  I've owned the machine for 4 days, and I am returning it today.  Here's why.  The 40 oz water reservoir is too small.  I like to brew a 16 oz cup of coffee, and you only get 2 cups before you have to remove the reservoir and refill it.  It's a total pain unless your unit is sitting right next to the sink (which mine is not; nor would it fit).  Also, this appears to be the ONLY Keurig model that doesn't have an auto off feature. My 12-year-old son brewed a cup of hot chocolate before he went to bed last night, and the machine stayed on all night. It smelled like something was burning this morning from the heating element being on all night.  I don't understand why all models wouldn't have an auto off feature. Finally, it takes this model forever to preheat, and it needs to preheat between each brew. This is also a pain. I am going to try the K475 because I need an auto off, and I like the touch screen. Hopefully, that experience will be better.",No Auto Off Feature; Small Water Reservoir,3,2018-01-18 00:00:00,2.0,True," Keurig K250 Single Serve, K-Cup Pod Coffee Maker with Strength Control",https://www.amazon.com/Keurig-Single-Coffee-Strength-Control/dp/B018UQ5BJK/ref=sr_1_7?s=kitchen&ie=UTF8&qid=1536938460&sr=1-7&keywords=keurig+coffee+maker
Pedro Nova,https://www.amazon.com/gp/profile/amzn1.account.AG3TB4Y6DSMFPKTZEBQOJ77IS47Q/ref=cm_cr_arp_d_pdp?ie=UTF8,"It makes great coffee but it is a piece of plastic. Mine keeps showing a message on screen, even if I do the Needle Maintenance several times, it won't work. Hot water for tea keeps coming out dirty. Bought it 3 months ago. Only brewed 15-20 cups.",Godd coffee but piece of plastic.,16,2017-03-10 00:00:00,2.0,True," Keurig K250 Single Serve, K-Cup Pod Coffee Maker with Strength Control",https://www.amazon.com/Keurig-Single-Coffee-Strength-Control/dp/B018UQ5BJK/ref=sr_1_7?s=kitchen&ie=UTF8&qid=1536938460&sr=1-7&keywords=keurig+coffee+maker
A. SF.,https://www.amazon.com/gp/profile/amzn1.account.AGOG5VHEH427KUGEF5NIX4V4DLPA/ref=cm_cr_arp_d_pdp?ie=UTF8,"The idea is great, the design is perfect, the function is there. It's really fast and I love everything about it except the taste of the coffee. I tried all settings, strong, weak, 4 oz, 6 oz, 8 oz - everything.","The function is there, but there's no taste in coffee that comes out",2,2018-02-28 00:00:00,1.0,True," Keurig K250 Single Serve, K-Cup Pod Coffee Maker with Strength Control",https://www.amazon.com/Keurig-Single-Coffee-Strength-Control/dp/B018UQ5BJK/ref=sr_1_7?s=kitchen&ie=UTF8&qid=1536938460&sr=1-7&keywords=keurig+coffee+maker
DaveSam,https://www.amazon.com/gp/profile/amzn1.account.AFWR2STVBGMKH7FIK5DUXKBIG2OA/ref=cm_cr_arp_d_pdp?ie=UTF8,"I have searched the web trying to find something that would get a decent cup of coffee out of this thing, but nothing has helped. I use the re-usable pod with a couple of my favorite dark roast and after selecting 6 ounces and strong brew, I get what tastes like plastic tea water. I've cleaned it, use the filters, tried several different grinds...nothing.",Ok if you don't like great coffee,2,2017-07-09 00:00:00,2.0,True," Keurig K250 Single Serve, K-Cup Pod Coffee Maker with Strength Control",https://www.amazon.com/Keurig-Single-Coffee-Strength-Control/dp/B018UQ5BJK/ref=sr_1_7?s=kitchen&ie=UTF8&qid=1536938460&sr=1-7&keywords=keurig+coffee+maker
AmazonDenizen,https://www.amazon.com/gp/profile/amzn1.account.AHDFJVWOCUP435SG5YEDZS7EMSOQ/ref=cm_cr_arp_d_pdp?ie=UTF8,"We replaced our K575 because it kept clogging and ran slow.  This one brews faster and hotter than the one it replaced.  It's far less expensive and correspondingly less fancy (monochrome screen instead of color, plastic drip tray cover instead of stainless, etc.), but truthfully the only difference I care about is that the water reservoir is half the size.  If this could hold at least 60oz, I would have given it 5 stars.  That said, I like the small footprint and if I have to make a few extra trips to the fridge, then so be it.","Smaller footprint than more expensive models, at the cost of a smaller tank",2,2017-12-17 00:00:00,4.0,True," Keurig K250 Single Serve, K-Cup Pod Coffee Maker with Strength Control",https://www.amazon.com/Keurig-Single-Coffee-Strength-Control/dp/B018UQ5BJK/ref=sr_1_7?s=kitchen&ie=UTF8&qid=1536938460&sr=1-7&keywords=keurig+coffee+maker
IrishLass,https://www.amazon.com/gp/profile/amzn1.account.AHS5GVHFXAHLMY3PPVR6WWZOTERA/ref=cm_cr_arp_d_pdp?ie=UTF8,So far so good.  This will be my 4th Keurig in several years.  We had a 2 smaller ones and a larger one.  They always worked...we sold them...moved into a small place with a smaller kitchen and needed a smaller footprint again.  I was going back and forth with this K250 or the 55. Happy with this one.  It doesn't take up much space and works beautifully after a month.  We'll see how long it lasts after reading other reviews.  I love the smaller size and the water reserve is handy vs. the one cup ones.  But I really did a silly thing at first.....setting it up was easy but I kept hitting the round button in the beginning trying to get it to work....then....duh....I realized you had to actually hit the little square touch screen on the front first so it heats up the water..........THEN........hit the little round button.  Would help to read the instructions first lol  I almost thought I got a dud....but it was just me :)  Nice little coffee maker...but then again I've always loved my Keurigs! Amazon was their usual perfect fast shipping....so all good!,Love this model of Keurig....nice smaller footprint for smaller kitchens!,,2017-06-23 00:00:00,5.0,True," Keurig K250 Single Serve, K-Cup Pod Coffee Maker with Strength Control",https://www.amazon.com/Keurig-Single-Coffee-Strength-Control/dp/B018UQ5BJK/ref=sr_1_7?s=kitchen&ie=UTF8&qid=1536938460&sr=1-7&keywords=keurig+coffee+maker
